6326,6471,6301,6503,6991,6502,6770,6501,6703,6701,6752,6753,7270,7261,7731,7733,7752,7911,7912,3101,4021,4010,5002,5108,5332,5406,5401,5801,5802,7012
クボタ,日本精工,コマツ,三菱電機,松下電工,東芝,アルプス電気,日立,沖電気,NEC,松下電器産業,シャープ,富士重工業,マツダ,ニコン,オリンパス,リコー,凸版印刷,大日本印刷,東洋紡,日産化学工業,三菱化学,昭和シェル石油,ブリジストン,TOTO,神戸製鋼所,新日本製鉄,古河電気工業,住友電気工業,川崎重工業
319,352,450,369,689,371,1495,480,322,535,1121,1490,536,294,898,2540,1968,817,1244,206,637,240,861,1598,704,101,159,333,815,123
321,366,461,381,706,394,1526,497,343,558,1170,1526,535,293,978,2530,1997,864,1277,211,649,245,884,1619,720,101,163,392,861,124
326,382,460,390,711,413,1538,509,344,600,1189,1541,542,292,989,2485,1962,860,1270,209,642,245,862,1630,713,100,165,392,877,123
323,389,465,405,712,425,1615,541,355,661,1210,1586,537,296,1048,2565,1993,868,1289,216,660,242,874,1604,740,102,166,390,859,127
333,387,470,415,734,444,1670,561,365,700,1260,1636,542,310,1098,2725,2070,903,1322,217,667,248,870,1691,746,109,172,413,893,133
315,383,475,420,745,453,1734,597,361,726,1345,1674,544,311,1154,2845,2130,900,1375,215,666,248,849,1669,764,104,168,404,896,127
309,380,474,415,748,444,1753,583,365,742,1345,1643,543,306,1120,2735,2045,906,1350,211,687,245,850,1663,749,102,167,419,883,127
317,397,491,448,749,500,1797,614,392,800,1393,1728,551,307,1173,2780,2070,926,1347,212,690,246,848,1666,769,108,173,497,912,133
309,388,484,460,746,525,1894,627,399,821,1397,1735,556,310,1238,2800,2080,939,1363,205,692,244,809,1694,748,106,172,504,929,134
310,394,490,449,768,519,1840,628,403,809,1426,1696,569,312,1243,2845,2100,1035,1440,205,697,247,799,1730,760,105,172,489,908,133
319,394,512,435,765,500,1859,595,393,793,1425,1694,579,310,1215,2770,2045,1052,1480,209,708,254,820,1700,759,104,171,462,893,135
310,380,504,414,747,472,1717,565,370,764,1347,1626,578,299,1148,2685,1979,1000,1415,203,699,248,819,1658,744,104,167,437,855,128
